PositionID,PositionTitle,PositionURI,Location,City,State,Country,Latitude,Longitude,Organization,Department,MinSalary,MaxSalary,SalaryInterval,JobCategory,JobGrade,Schedule,OfferingType,StartDate,EndDate,PublicationDate,CloseDate,TeleworkEligible,SecurityClearance,PromotionPotential,TravelCode,HiringPath,TotalOpenings,NormalisedSalary
CBSU-12592542-25-LM,Medical Support Assistant,https://www.usajobs.gov:443/GetJob/ViewDetails/818687200,Multiple Locations,"Aurora, Colorado",Colorado,United States,39.7087,-104.813,Veterans Health Administration,Department of Veterans Affairs,37722.0,67179.0,PA,Medical Support Assistance,GS,,,2024-11-12 00:00:00.000,2025-09-30 23:59:59.997,2024-11-12 00:00:00.000,2025-09-30 23:59:59.997,False,Not Required,5,0,fed-internal-search,Many,37722.0
CBSU-12594389-25-NH,Medical Support Assistant,https://www.usajobs.gov:443/GetJob/ViewDetails/818687700,"Grand Junction, Colorado","Grand Junction, Colorado",Colorado,United States,39.06879,-108.56445,Veterans Health Administration,Department of Veterans Affairs,39779.0,64940.0,PA,Medical Support Assistance,GS,,,2024-11-12 00:00:00.000,2025-09-30 23:59:59.997,2024-11-12 00:00:00.000,2025-09-30 23:59:59.997,False,Not Required,5,0,fed-internal-search,Few,39779.0
CBSU-12594637-25-NH,Advanced Medical Support Assistant,https://www.usajobs.gov:443/GetJob/ViewDetails/818688700,Multiple Locations,"Craig, Colorado",Colorado,United States,40.514236,-107.54787,Veterans Health Administration,Department of Veterans Affairs,53002.0,68899.0,PA,Medical Support Assistance,GS,,,2024-11-12 00:00:00.000,2025-09-30 23:59:59.997,2024-11-12 00:00:00.000,2025-09-30 23:59:59.997,False,Not Required,None,0,fed-internal-search,Few,53002.0
CBSU-12591420-25-CLS,Environmental Services Technician,https://www.usajobs.gov:443/GetJob/ViewDetails/818690000,Multiple Locations,"Denver, Colorado",Colorado,United States,39.74001,-104.992256,Veterans Health Administration,Department of Veterans Affairs,17.75,23.61,PH,Custodial Working,WG,,,2024-11-12 00:00:00.000,2025-09-30 23:59:59.997,2024-11-12 00:00:00.000,2025-09-30 23:59:59.997,False,Not Required,None,0,fed-transition,many,36920.0
CBSU-12591273-25-LD,Environmental Services Technician,https://www.usajobs.gov:443/GetJob/ViewDetails/818690400,"Grand Junction, Colorado","Grand Junction, Colorado",Colorado,United States,39.06879,-108.56445,Veterans Health Administration,Department of Veterans Affairs,17.7,20.65,PH,Custodial Working,WG,Full Time and Part Time positions may be available.,,2024-11-12 00:00:00.000,2025-09-30 23:59:59.997,2024-11-12 00:00:00.000,2025-09-30 23:59:59.997,False,Not Required,None,0,fed-transition,many,36816.0
CBSU-12594883-25-DD,Medical Support Assistant,https://www.usajobs.gov:443/GetJob/ViewDetails/818690800,Multiple Locations,"Clinton, Oklahoma",Oklahoma,United States,35.5159,-98.9672,Veterans Health Administration,Department of Veterans Affairs,36103.0,58526.0,PA,Medical Support Assistance,GS,,,2024-11-12 00:00:00.000,2025-09-30 23:59:59.997,2024-11-12 00:00:00.000,2025-09-30 23:59:59.997,False,Not Required,5,0,fed-internal-search,Many,36103.0
CBSU-12592541-25-BD,Medical Support Assistant,https://www.usajobs.gov:443/GetJob/ViewDetails/818691400,Multiple Locations,"Muskogee, Oklahoma",Oklahoma,United States,35.74812,-95.36917,Veterans Health Administration,Department of Veterans Affairs,38408.0,62700.0,PA,Medical Support Assistance,GS,,,2024-11-12 00:00:00.000,2025-09-30 23:59:59.997,2024-11-12 00:00:00.000,2025-09-30 23:59:59.997,False,Not Required,5,0,fed-internal-search,many,38408.0
CBSU-12594677-25-DD,Advanced Medical Support Assistant,https://www.usajobs.gov:443/GetJob/ViewDetails/818692300,Multiple Locations,"Ardmore, Oklahoma",Oklahoma,United States,34.1727,-97.1288,Veterans Health Administration,Department of Veterans Affairs,47974.0,65245.0,PA,Medical Support Assistance,GS,,,2024-11-12 00:00:00.000,2025-09-30 23:59:59.997,2024-11-12 00:00:00.000,2025-09-30 23:59:59.997,False,Not Required,None,2,fed-internal-search,Many,47974.0
CBSU-12592696-25-BD,Advanced Medical Support Assistant,https://www.usajobs.gov:443/GetJob/ViewDetails/818693200,Multiple Locations,"Bartlesville, Oklahoma",Oklahoma,United States,36.74678,-95.97903,Veterans Health Administration,Department of Veterans Affairs,53770.0,69898.0,PA,Medical Support Assistance,GS,,,2024-11-12 00:00:00.000,2025-09-30 23:59:59.997,2024-11-12 00:00:00.000,2025-09-30 23:59:59.997,False,Not Required,None,0,fed-internal-search,Many,53770.0
CBSU-12595195-25-FTL,Environmental Services Technician,https://www.usajobs.gov:443/GetJob/ViewDetails/818694700,Multiple Locations,"Muskogee, Oklahoma",Oklahoma,United States,35.74812,-95.36917,Veterans Health Administration,Department of Veterans Affairs,17.6,20.54,PH,Custodial Working,WG,,,2024-11-12 00:00:00.000,2025-09-30 23:59:59.997,2024-11-12 00:00:00.000,2025-09-30 23:59:59.997,False,Not Required,None,0,public,few,36608.0
CBSU-12591661-25-LD,Food Service Worker,https://www.usajobs.gov:443/GetJob/ViewDetails/818698000,"Grand Junction, Colorado","Grand Junction, Colorado",Colorado,United States,39.06879,-108.56445,Veterans Health Administration,Department of Veterans Affairs,17.7,20.65,PH,Food Service Working,WG,Full Time and Part Time positions may be available.,,2024-11-12 00:00:00.000,2025-09-30 23:59:59.997,2024-11-12 00:00:00.000,2025-09-30 23:59:59.997,False,Not Required,None,0,fed-transition,Many,36816.0
CERI245154537746HWS,Lead Interdisciplinary (A-E Lead Negotiator) - DIRECT HIRE,https://www.usajobs.gov:443/GetJob/ViewDetails/818764500,"Sacramento, California","Sacramento, California",California,United States,38.57906,-121.491,U.S. Army Corps of Engineers,Department of the Army,116816.0,151863.0,PA,Architecture,GS,,,2024-11-15 00:00:00.000,2025-11-14 23:59:59.997,2024-11-15 00:00:00.000,2025-11-14 23:59:59.997,True,Not Required,None,2,public,1,116816.0
CBTA-12604254-25-CG,Psychiatrist North Battlefield CBOC,https://www.usajobs.gov:443/GetJob/ViewDetails/818846200,"Chesapeake, Virginia","Chesapeake, Virginia",Virginia,United States,36.714294,-76.24785,Veterans Health Administration,Department of Veterans Affairs,250000.0,305000.0,PA,Medical Officer,VM,,,2024-11-13 00:00:00.000,2025-09-30 23:59:59.997,2024-11-13 00:00:00.000,2025-09-30 23:59:59.997,True,Other,None,5,public,many,250000.0
CBSS-12586672-25-ECB,Physician (Cardiology Interventional) - SIGN ON BONUS,https://www.usajobs.gov:443/GetJob/ViewDetails/818858800,"Kansas City, Missouri","Kansas City, Missouri",Missouri,United States,39.10296,-94.58306,Veterans Health Administration,Department of Veterans Affairs,350000.0,400000.0,PA,Medical Officer,VM,,,2024-11-13 00:00:00.000,2025-11-12 23:59:59.997,2024-11-13 00:00:00.000,2025-11-12 23:59:59.997,True,Other,None,2,fed-internal-search,1,350000.0
IHSC-CNM-BNY-O6-S-2025,Clinical Nurse Manager (O-6 Billet) Supervisory,https://www.usajobs.gov:443/GetJob/ViewDetails/818865000,"Batavia, New York","Batavia, New York",New York,United States,42.9984,-78.1882,Immigration and Customs Enforcement,Department of Homeland Security,1.0,150000.0,PA,Nurse,CC,,,2024-10-01 00:00:00.000,2025-09-30 23:59:59.997,2024-10-01 00:00:00.000,2025-09-30 23:59:59.997,False,Other,None,1,public,1,1.0
RI-12597888-RIARNG-25-004,SURFACE MAINTENANCE REPAIRER (T32),https://www.usajobs.gov:443/GetJob/ViewDetails/818870000,Multiple Locations,"East Greenwich, Rhode Island",Rhode Island,United States,41.662086,-71.450264,Army National Guard Units,Department of the Army,24.77,32.51,PH,Miscellaneous Transportation/Mobile Equipment Maintenance,WG,,,2024-11-13 14:01:07.397,2025-09-30 23:59:59.997,2024-11-13 14:01:07.397,2025-09-30 23:59:59.997,False,Secret,11,1,nguard,10,51521.6
SDDE245250109473SHW,Aircraft Mechanic,https://www.usajobs.gov:443/GetJob/ViewDetails/818915400,"Conroe, Texas","Conroe, Texas",Texas,United States,30.31218,-95.45592,U.S. Army Reserve Command,Department of the Army,32.22,37.65,PH,Aircraft Mechanic,WG,,,2024-11-16 00:00:00.000,2025-06-30 23:59:59.997,2024-11-16 00:00:00.000,2025-06-30 23:59:59.997,False,Not Required,None,1,public,1,67017.59999999999
K-25-DHA-12604726-BJM,Psychologist (Public Notice),https://www.usajobs.gov:443/GetJob/ViewDetails/818945200,Multiple Locations,"Gunter AFB, Alabama",Alabama,United States,32.4077,-86.2444,Department of the Air Force - Agency Wide,Department of the Air Force,49025.0,90647.0,PA,Psychology,GS,,,2024-11-14 00:00:00.000,2025-09-30 23:59:59.997,2024-11-14 00:00:00.000,2025-09-30 23:59:59.997,True,Sensitive Compartmented Information,12,1,graduates,Unknown,49025.0
CBSU-12582646-25-CI,Food Service Worker,https://www.usajobs.gov:443/GetJob/ViewDetails/819014100,"Denver, Colorado","Denver, Colorado",Colorado,United States,39.74001,-104.992256,Veterans Health Administration,Department of Veterans Affairs,22.15,25.85,PH,Food Service Working,WG,,,2024-11-14 00:00:00.000,2025-09-30 23:59:59.997,2024-11-14 00:00:00.000,2025-09-30 23:59:59.997,False,Not Required,None,0,fed-transition,Many,46072.0
CBSU-12591650-25-MN,Food Service Worker,https://www.usajobs.gov:443/GetJob/ViewDetails/819014900,"Oklahoma City, Oklahoma","Oklahoma City, Oklahoma",Oklahoma,United States,35.472004,-97.52033,Veterans Health Administration,Department of Veterans Affairs,18.76,21.87,PH,Food Service Working,WG,,,2024-11-14 00:00:00.000,2025-09-30 23:59:59.997,2024-11-14 00:00:00.000,2025-09-30 23:59:59.997,False,Not Required,None,0,fed-transition,Many,39020.8
CBSU-12596262-25-DD,Food Service Worker,https://www.usajobs.gov:443/GetJob/ViewDetails/819015900,"Muskogee, Oklahoma","Muskogee, Oklahoma",Oklahoma,United States,35.74812,-95.36917,Veterans Health Administration,Department of Veterans Affairs,19.28,22.49,PH,Food Service Working,WG,,,2024-11-14 00:00:00.000,2025-09-30 23:59:59.997,2024-11-14 00:00:00.000,2025-09-30 23:59:59.997,False,Not Required,None,0,fed-transition,Many,40102.4
IL-12609455-AR-24-333,PROGRAM ANALYST (TITLE 32),https://www.usajobs.gov:443/GetJob/ViewDetails/819016900,"Springfield, Illinois","Springfield, Illinois",Illinois,United States,39.801056,-89.64361,Army National Guard Units,Department of the Army,61111.0,79443.0,PA,Management And Program Analysis,GS,,,2024-11-14 00:00:00.000,2025-11-13 23:59:59.997,2024-11-14 00:00:00.000,2025-11-13 23:59:59.997,False,Not Required,None,1,nguard,1,61111.0
IHS-25-GP-12603524-ESEP/MP,Diagnostic Radiologic Technologist (Mammography),https://www.usajobs.gov:443/GetJob/ViewDetails/819045700,"Pine Ridge, South Dakota","Pine Ridge, South Dakota",South Dakota,United States,43.0263,-102.5517,Indian Health Service,Department of Health and Human Services,70999.0,92296.0,PA,Diagnostic Radiologic Technologist,GS,,,2024-11-14 00:00:00.000,2025-11-13 23:59:59.997,2024-11-14 00:00:00.000,2025-11-13 23:59:59.997,False,Other,None,0,fed-transition,1,70999.0
IHS-25-GP-12603525-DHA,Diagnostic Radiologic Technologist (Mammography),https://www.usajobs.gov:443/GetJob/ViewDetails/819046900,"Pine Ridge, South Dakota","Pine Ridge, South Dakota",South Dakota,United States,43.0263,-102.5517,Indian Health Service,Department of Health and Human Services,70999.0,92296.0,PA,Diagnostic Radiologic Technologist,GS,,,2024-11-14 00:00:00.000,2025-11-13 23:59:59.997,2024-11-14 00:00:00.000,2025-11-13 23:59:59.997,False,Other,None,0,public,1,70999.0
DMEA-25-12598539-DH,Electronics Engineer (Validation Group),https://www.usajobs.gov:443/GetJob/ViewDetails/819076200,"McClellan, California","McClellan, California",California,United States,38.6631,-121.4011,Defense Microelectronics Activity,Department of Defense,43757.0,104280.0,PA,Electronics Engineering,NH,,,2024-11-14 00:00:00.000,2025-06-16 23:59:59.997,2024-11-14 00:00:00.000,2025-06-16 23:59:59.997,True,Secret,3,1,public,1,43757.0
CBTA-12610896-25-MTS,Food Service Worker,https://www.usajobs.gov:443/GetJob/ViewDetails/819136700,"Hampton, Virginia","Hampton, Virginia",Virginia,United States,37.027794,-76.34512,Veterans Health Administration,Department of Veterans Affairs,18.83,21.96,PH,Food Service Working,WG,,,2024-11-14 00:00:00.000,2025-09-30 23:59:59.997,2024-11-14 00:00:00.000,2025-09-30 23:59:59.997,False,Not Required,None,0,public,1,39166.399999999994
IHS-25-OK-12608228-ESEP/MP,Dentist (Open Continuous),https://www.usajobs.gov:443/GetJob/ViewDetails/819195200,Multiple Locations,"Lawrence, Kansas",Kansas,United States,38.9731,-95.2365,Indian Health Service,Department of Health and Human Services,175000.0,300000.0,PA,Dental Officer,GS,,,2024-11-14 00:00:00.000,2025-09-30 23:59:59.997,2024-11-14 00:00:00.000,2025-09-30 23:59:59.997,False,Not Required,12,0,fed-transition,few,175000.0
IHS-25-OK-12608229-DE,Dentist (Open Continuous),https://www.usajobs.gov:443/GetJob/ViewDetails/819196100,Multiple Locations,"Lawrence, Kansas",Kansas,United States,38.9731,-95.2365,Indian Health Service,Department of Health and Human Services,175000.0,300000.0,PA,Dental Officer,GS,,,2024-11-14 00:00:00.000,2025-09-30 23:59:59.997,2024-11-14 00:00:00.000,2025-09-30 23:59:59.997,False,Not Required,12,0,native,few,175000.0
AEA-ATO-25-BKY-93218,"Supervisory Air Traffic Control Specialist (Operations Supervisor), (MSS-2,) (Level 12)",https://www.usajobs.gov:443/GetJob/ViewDetails/819210900,"Ronkonkoma, New York","Ronkonkoma, New York",New York,United States,40.811222,-73.09875,Federal Aviation Administration,Department of Transportation,198958.0,225700.0,PA,Air Traffic Control,AT,,,2024-11-15 00:00:00.000,2025-11-14 23:59:59.997,2024-11-15 00:00:00.000,2025-11-14 23:59:59.997,False,Secret,NA,1,fed-internal-search,Unknown,198958.0
SDDE244771511553HWS,Heavy Mobile Equipment Repairer,https://www.usajobs.gov:443/GetJob/ViewDetails/819235100,"North Charleston, South Carolina","North Charleston, South Carolina",South Carolina,United States,32.8761,-80.0098,U.S. Army Reserve Command,Department of the Army,26.76,31.21,PH,Heavy Mobile Equipment Mechanic,WG,,,2024-11-16 00:00:00.000,2025-06-30 23:59:59.997,2024-11-16 00:00:00.000,2025-06-30 23:59:59.997,False,Not Required,None,1,public,Few,55660.8
IMP-12610425-25-CJW,CIVIL ENGINEER (STRUCTURAL),https://www.usajobs.gov:443/GetJob/ViewDetails/819272700,Multiple Locations,"Yuma, Arizona",Arizona,United States,32.68485,-114.62461,Naval Facilities Engineering Systems Command,Department of the Navy,88520.0,115079.0,PA,Civil Engineering,GS,,One Year,2024-11-20 00:00:00.000,2025-11-19 23:59:59.997,2024-11-20 00:00:00.000,2025-11-19 23:59:59.997,False,Secret,13,8,fed-transition,Few,88520.0
IMP-12610990-25-CJW,ENGINEERING TECHNICIAN,https://www.usajobs.gov:443/GetJob/ViewDetails/819280600,Multiple Locations,"Yuma, Arizona",Arizona,United States,32.68485,-114.62461,Naval Facilities Engineering Systems Command,Department of the Navy,74441.0,96770.0,PA,Engineering Technical,GS,,One Year,2024-11-20 00:00:00.000,2025-11-19 23:59:59.997,2024-11-20 00:00:00.000,2025-11-19 23:59:59.997,False,Secret,12,8,fed-transition,Few,74441.0
IMP-12610694-25-CJW,ELECTRICAL ENGINEER,https://www.usajobs.gov:443/GetJob/ViewDetails/819284000,Multiple Locations,"Yuma, Arizona",Arizona,United States,32.68485,-114.62461,Naval Facilities Engineering Systems Command,Department of the Navy,88520.0,115079.0,PA,Electrical Engineering,GS,,One Year,2024-11-20 00:00:00.000,2025-11-19 23:59:59.997,2024-11-20 00:00:00.000,2025-11-19 23:59:59.997,False,Secret,13,8,fed-transition,Few,88520.0
IMP-12611899-25-CJW,INTERDISCIPLINARY ENGINEER/ARCHITECT,https://www.usajobs.gov:443/GetJob/ViewDetails/819323500,Multiple Locations,"Yuma, Arizona",Arizona,United States,32.68485,-114.62461,Naval Facilities Engineering Systems Command,Department of the Navy,88520.0,115079.0,PA,Architecture,GS,,One Year,2024-11-20 00:00:00.000,2025-11-19 23:59:59.997,2024-11-20 00:00:00.000,2025-11-19 23:59:59.997,False,Secret,13,8,fed-transition,Few,88520.0
CBSS-12611886-25-TH,Rehabilitation Counselor,https://www.usajobs.gov:443/GetJob/ViewDetails/819329200,"Wichita, Kansas","Wichita, Kansas",Kansas,United States,37.68698,-97.33558,Veterans Health Administration,Department of Veterans Affairs,61111.0,96116.0,PA,Social Science,GS,,,2024-11-18 00:00:00.000,2025-05-23 23:59:59.997,2024-11-18 00:00:00.000,2025-05-23 23:59:59.997,False,Not Required,11,7,public,1,61111.0
IMP-12612126-25-CJW,INTERDISCIPLINARY INSTALLATION ENVIRONMENTAL PROGRAM MANAGER,https://www.usajobs.gov:443/GetJob/ViewDetails/819348600,Multiple Locations,"Yuma, Arizona",Arizona,United States,32.68485,-114.62461,Naval Facilities Engineering Systems Command,Department of the Navy,88520.0,115079.0,PA,General Natural Resources Management And Biological Sciences,GS,,One Year,2024-11-20 00:00:00.000,2025-11-19 23:59:59.997,2024-11-20 00:00:00.000,2025-11-19 23:59:59.997,False,Secret,13,8,fed-transition,Few,88520.0
IMP-12612304-25-CJW,SAFETY & OCCUPATIONAL HEALTH SPECIALIST,https://www.usajobs.gov:443/GetJob/ViewDetails/819385600,Multiple Locations,"Yuma, Arizona",Arizona,United States,32.68485,-114.62461,Naval Facilities Engineering Systems Command,Department of the Navy,88520.0,115079.0,PA,Safety and Occupational Health Management,GS,,One Year,2024-11-20 00:00:00.000,2025-11-19 23:59:59.997,2024-11-20 00:00:00.000,2025-11-19 23:59:59.997,False,Secret,13,8,fed-transition,Few,88520.0
CBTE-12599887-25-NB,Physician-Vascular Interventional Radiologist (Sign-on Bonus Eligible),https://www.usajobs.gov:443/GetJob/ViewDetails/819407100,"Albany, New York","Albany, New York",New York,United States,42.651455,-73.75527,Veterans Health Administration,Department of Veterans Affairs,340000.0,400000.0,PA,Medical Officer,VM,,,2024-11-15 00:00:00.000,2025-11-14 23:59:59.997,2024-11-15 00:00:00.000,2025-11-14 23:59:59.997,False,Other,None,0,public,1,340000.0
CBTA-12604867-25-CG,Physician- Section Chief Primary Care Service,https://www.usajobs.gov:443/GetJob/ViewDetails/819419700,"Chesapeake County, Virginia","Chesapeake County, Virginia",Virginia,United States,36.768208,-76.28749,Veterans Health Administration,Department of Veterans Affairs,265000.0,272500.0,PA,Medical Officer,VM,,,2024-11-15 00:00:00.000,2025-09-30 23:59:59.997,2024-11-15 00:00:00.000,2025-09-30 23:59:59.997,False,Not Required,None,0,public,2,265000.0
DE-12603005-25-SDS,POLICE OFFICER,https://www.usajobs.gov:443/GetJob/ViewDetails/819429700,"San Diego, California","San Diego, California",California,United States,32.7157,-117.162,U.S. Marine Corps,Department of the Navy,41484.0,74743.0,PA,Police,GS,,,2024-11-23 00:00:00.000,2025-11-22 23:59:59.997,2024-11-23 00:00:00.000,2025-11-22 23:59:59.997,False,Secret,7,1,public,Many,41484.0
DLAAvn-25-12612814-DHA,Materials Handler (FLO) (12 Month Register),https://www.usajobs.gov:443/GetJob/ViewDetails/819448400,"Hill AFB, Utah","Hill AFB, Utah",Utah,United States,41.1251,-111.9896,Defense Logistics Agency,Department of Defense,21.03,24.5,PH,Materials Handler,WG,,,2024-11-17 00:00:00.000,2025-11-16 23:59:59.997,2024-11-17 00:00:00.000,2025-11-16 23:59:59.997,False,Other,5,0,public,Many,43742.4
DE-12610996-25-HLM,INTERDISCIPLINARY ENGINEER/SCIENTIST,https://www.usajobs.gov:443/GetJob/ViewDetails/819468000,"Patuxent River, Maryland","Patuxent River, Maryland",Maryland,United States,38.756,-76.7301,Naval Air Systems Command,Department of the Navy,99200.0,153354.0,PA,Computer Engineering,DP,,,2024-11-19 00:00:00.000,2025-11-18 23:59:59.997,2024-11-19 00:00:00.000,2025-11-18 23:59:59.997,True,Top Secret,None,2,public,MANY,99200.0
CBTD-12610264-25-KS,Cook,https://www.usajobs.gov:443/GetJob/ViewDetails/819492500,Multiple Locations,"Brockton, Massachusetts",Massachusetts,United States,42.08328,-71.04706,Veterans Health Administration,Department of Veterans Affairs,26.86,31.33,PH,Cooking,WG,,,2024-11-18 00:00:00.000,2025-06-27 23:59:59.997,2024-11-18 00:00:00.000,2025-06-27 23:59:59.997,False,Not Required,None,0,public,Many,55868.799999999996
CBTD-12607785-25-AJD,Food Service Worker,https://www.usajobs.gov:443/GetJob/ViewDetails/819492600,"Bedford, Massachusetts","Bedford, Massachusetts",Massachusetts,United States,42.4917,-71.274,Veterans Health Administration,Department of Veterans Affairs,23.57,27.5,PH,Food Service Working,WG,,,2024-11-18 00:00:00.000,2025-09-26 23:59:59.997,2024-11-18 00:00:00.000,2025-09-26 23:59:59.997,False,Not Required,None,0,public,Many,49025.6
IHS-25-BI-12600411-ESEP/MP,Medical Support Assistant (Patient Registration),https://www.usajobs.gov:443/GetJob/ViewDetails/819501200,"Browning, Montana","Browning, Montana",Montana,United States,48.61864,-113.0589,Indian Health Service,Department of Health and Human Services,36825.0,58445.0,PA,Medical Support Assistance,GS,,,2025-04-22 11:27:19.510,2025-06-03 23:59:59.997,2025-04-22 11:27:19.510,2025-06-03 23:59:59.997,False,Other,6,0,fed-transition,1,36825.0
CBTD-12606985-25-TW,Nursing Assistant,https://www.usajobs.gov:443/GetJob/ViewDetails/819511900,Multiple Locations,"Bangor, Maine",Maine,United States,44.8017,-68.7708,Veterans Health Administration,Department of Veterans Affairs,32114.0,70797.0,PA,Nursing Assistant,GS,,,2024-11-18 00:00:00.000,2025-05-30 23:59:59.997,2024-11-18 00:00:00.000,2025-05-30 23:59:59.997,False,Not Required,5,0,public,Many,32114.0
CBTD-12607135-25-TW,Nursing Assistant,https://www.usajobs.gov:443/GetJob/ViewDetails/819512100,Multiple Locations,"Bangor, Maine",Maine,United States,44.8017,-68.7708,Veterans Health Administration,Department of Veterans Affairs,32114.0,70797.0,PA,Nursing Assistant,GS,,,2024-11-18 00:00:00.000,2025-05-30 23:59:59.997,2024-11-18 00:00:00.000,2025-05-30 23:59:59.997,False,Not Required,5,0,fed-internal-search,Many,32114.0
DHA-25-12610084-CBXH-DN,Wildland Firefighter (Prevention) - Direct Hire Authority,https://www.usajobs.gov:443/GetJob/ViewDetails/819512200,"Albuquerque, New Mexico","Albuquerque, New Mexico",New Mexico,United States,35.0842,-106.649,"Interior, Bureau of Indian Affairs",Department of the Interior,62623.0,81415.0,PA,Wildland Fire Management,GS,,,2025-04-30 10:18:36.293,2025-05-22 23:59:59.997,2025-04-30 10:18:36.293,2025-05-22 23:59:59.997,True,Other,None,1,fed-transition,1,62623.0
IMP-12613248-25-CJW,SUPERVISORY INTERDISCIPLINARY GENERAL ENGINEER/ARCHITECT,https://www.usajobs.gov:443/GetJob/ViewDetails/819541100,Multiple Locations,"Yuma, Arizona",Arizona,United States,32.68485,-114.62461,Naval Facilities Engineering Systems Command,Department of the Navy,104604.0,135987.0,PA,General Engineering,GS,,One Year,2024-11-20 00:00:00.000,2025-11-19 23:59:59.997,2024-11-20 00:00:00.000,2025-11-19 23:59:59.997,False,Secret,14,8,fed-transition,Few,104604.0
IMP-12613423-25-CJW,SUPERVISORY INTERDISCIPLINARY GENERAL ENGINEER/ARCHITECT,https://www.usajobs.gov:443/GetJob/ViewDetails/819574200,Multiple Locations,"Yuma, Arizona",Arizona,United States,32.68485,-114.62461,Naval Facilities Engineering Systems Command,Department of the Navy,104604.0,135987.0,PA,General Engineering,GS,,One Year,2024-11-20 00:00:00.000,2025-11-19 23:59:59.997,2024-11-20 00:00:00.000,2025-11-19 23:59:59.997,False,Secret,14,8,fed-transition,Few,104604.0
IMP-12613662-25-CJW,PRODUCTION CONTROLLER,https://www.usajobs.gov:443/GetJob/ViewDetails/819591100,Multiple Locations,"Yuma, Arizona",Arizona,United States,32.68485,-114.62461,Naval Facilities Engineering Systems Command,Department of the Navy,62107.0,80737.0,PA,Production Control,GS,,One Year,2024-11-20 00:00:00.000,2025-11-19 23:59:59.997,2024-11-20 00:00:00.000,2025-11-19 23:59:59.997,False,Secret,11,8,fed-transition,Few,62107.0
NE-12607167-AR-25-013,SURFACE MAINTENANCE MECHANIC,https://www.usajobs.gov:443/GetJob/ViewDetails/819593500,"Ashland, Nebraska","Ashland, Nebraska",Nebraska,United States,41.039124,-96.36778,Army National Guard Units,Department of the Army,21.85,34.84,PH,Miscellaneous Transportation/Mobile Equipment Maintenance,WG,,,2024-11-18 13:21:35.353,2025-09-26 23:59:59.997,2024-11-18 13:21:35.353,2025-09-26 23:59:59.997,True,Other,10,1,fed-excepted,1,45448.0
IMP-12613774-25-CJW,INTERDISCIPLINARY PLANNER/ENGINEER/ARCHITECT,https://www.usajobs.gov:443/GetJob/ViewDetails/819613200,Multiple Locations,"Yuma, Arizona",Arizona,United States,32.68485,-114.62461,Naval Facilities Engineering Systems Command,Department of the Navy,88520.0,115079.0,PA,Community Planning ,GS,,One Year,2024-11-20 00:00:00.000,2025-11-19 23:59:59.997,2024-11-20 00:00:00.000,2025-11-19 23:59:59.997,False,Secret,13,8,fed-transition,Few,88520.0
IMP-12613930-25-CJW,CONSTRUCTION MANAGEMENT SPECIALIST,https://www.usajobs.gov:443/GetJob/ViewDetails/819634700,Multiple Locations,"Yuma, Arizona",Arizona,United States,32.68485,-114.62461,Naval Facilities Engineering Systems Command,Department of the Navy,88520.0,115079.0,PA,Miscellaneous Administration And Program,GS,,One Year,2024-11-20 00:00:00.000,2025-11-19 23:59:59.997,2024-11-20 00:00:00.000,2025-11-19 23:59:59.997,False,Secret,13,8,fed-transition,Few,88520.0
DE-12613839-25-SMM,FIREFIGHTER (BLS/HAZMAT TECHNICIAN),https://www.usajobs.gov:443/GetJob/ViewDetails/819671700,Multiple Locations,"Coronado, California",California,United States,32.6934,-117.2076,"Commander, Navy Installations",Department of the Navy,35890.0,72588.0,PA,Fire Protection and Prevention,GS,,,2024-11-20 00:00:00.000,2025-05-20 23:59:59.997,2024-11-20 00:00:00.000,2025-05-20 23:59:59.997,False,Secret,7,1,public,30,35890.0
IMP-12614682-25-CJW,SUPERVISORY FACILITIES OPERATIONS SPECIALIST,https://www.usajobs.gov:443/GetJob/ViewDetails/819749300,Multiple Locations,"Yuma, Arizona",Arizona,United States,32.68485,-114.62461,Naval Facilities Engineering Systems Command,Department of the Navy,88520.0,115079.0,PA,Facility Operations Services,GS,,One Year,2024-11-20 00:00:00.000,2025-11-19 23:59:59.997,2024-11-20 00:00:00.000,2025-11-19 23:59:59.997,False,Secret,13,8,fed-transition,Few,88520.0
CBTA-12576483-25-TLK,Neurologist,https://www.usajobs.gov:443/GetJob/ViewDetails/819764600,"Fayetteville, North Carolina","Fayetteville, North Carolina",North Carolina,United States,35.054497,-78.87758,Veterans Health Administration,Department of Veterans Affairs,220000.0,300000.0,PA,Medical Officer,VM,,,2024-11-20 00:00:00.000,2025-05-20 23:59:59.997,2024-11-20 00:00:00.000,2025-05-20 23:59:59.997,False,Other,None,0,public,1,220000.0
IMP-12614819-25-CJW,CONSTRUCTION MANAGER,https://www.usajobs.gov:443/GetJob/ViewDetails/819772700,Multiple Locations,"Yuma, Arizona",Arizona,United States,32.68485,-114.62461,Naval Facilities Engineering Systems Command,Department of the Navy,74441.0,96770.0,PA,Miscellaneous Administration And Program,GS,,One Year,2024-11-20 00:00:00.000,2025-11-19 23:59:59.997,2024-11-20 00:00:00.000,2025-11-19 23:59:59.997,False,Secret,12,8,fed-transition,Few,74441.0
